"LAVADO","monto_transferencia","frecuencia_mensual","antiguedad_cliente","paises_destino","indice_riesgo_cliente","volumen_total_mes","canal_transaccion","tipo_cliente","jurisdiccion_riesgo","pep","alerta_manual","perfil_operacional"
"No_sospechoso",5646.41094542247,17,9,2,58.9658267810222,11343.8218908449,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",3719.96916887827,14,3,0,50.4657801772566,7481.93833775654,"Online","Persona","Baja","Si","No","Normal"
"No_sospechoso",1802.02884538049,14,7,0,75.8795475422549,3646.05769076099,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3303.91237230925,14,9,2,37.1051191899455,6649.8247446185,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2950.08122074751,16,10,1,63.7157367587307,5948.16244149501,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2836.14846314407,16,8,0,58.0420550451044,5720.29692628814,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",5522.79640078882,21,7,3,62.5954305312358,11108.5928015776,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",8347.3001262833,17,5,0,NA,16745.6002525666,"Internacional","Empresa","Baja","No","No","Volatil"
"No_sospechoso",4099.02911442076,18,10,2,53.5676583815614,8252.05822884152,NA,"Persona","Baja","No","No","Atipico"
"No_sospechoso",4420.00644174375,19,2,2,52.5944385419495,8897.01288348749,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",5322.84580929812,18,6,2,63.1386094123397,10699.6916185962,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3644.96797181389,16,13,2,46.8284420489064,7337.93594362778,"Online","Offshore","Bja","No","No","Normal"
"No_sospechoso",12253.0070051513,17,6,5,47.6320555736715,24557.0140103026,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",4256.84051755749,15,3,2,84.8537535034449,8558.68103511498,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",4319.12433219456,18,11,3,59.6143235906643,8692.24866438912,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",9162.87795811579,18,9,0,63.9975661671336,18379.7559162316,"Sucursal","Persona","Baja","No","No","Volatil"
"No sospechoso",1052.64350266878,11,6,0,46.0773467810781,2138.28700533756,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4683.3909316296,14,7,0,50.7715025959933,9408.7818632592,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2929.62844757542,15,5,2,47.5636483952465,5904.25689515083,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2689.75462889664,12,9,1,48.7431971785626,5415.50925779327,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",3347.73492326737,15,7,4,48.9636071960726,6740.46984653475,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",14424.5879485744,18,6,2,55.4606239912717,28903.1758971488,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",4622.61012649188,16,8,2,NA,9293.22025298375,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",3017.70539940365,18,8,0,64.8856328194068,6089.41079880729,"Online","Persona","Alta","No","No","Normal"
"No_sospechoso",1865.70493055499,15,4,5,56.0257469919509,3776.40986110998,"Online","Empresa","Baja","No","No","Normal"
"No_sospechoso",11046.2487498449,18,9,1,62.836808563212,22146.4974996898,"Sucursal","Persona","Baja","Si","No","Volatil"
"No_sospechoso",2144.08808926267,12,11,3,66.3152758582805,4324.17617852534,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",4560.42764669304,16,6,1,75.4145284951301,9168.85529338608,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5606.60137674102,16,8,0,58.0430613282112,11261.202753482,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",5389.2816830665,17,7,3,65.2864861673251,10829.563366133,NA,"Persona","Alta","No","No","Normal"
"No_sospechoso",2521.76918072184,15,8,6,63.1764066257939,5088.53836144368,"Internacional","Persona","Baja","No","No","Atipico"
"No sospechoso",2276.67639998574,16,7,1,57.2932742813297,4601.35279997148,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",1979.51505567508,14,8,4,64.5945650332953,4001.03011135017,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",4335.75655290967,17,4,1,57.7137729152429,8722.51310581934,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4256.56511803448,15,7,2,49.5600542793159,8558.13023606895,"Internacional","Persona","Bja","No","No","Volatil"
"No_sospechoso",3285.2776946129,18,8,1,58.1405722364427,6624.5553892258,"Online","Empresa","Bja","No","No","Atipico"
"No_sospechoso",1803.59431425722,15,9,0,65.42897698091,3652.18862851444,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",1579.03827084758,14,10,0,NA,3200.07654169517,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",6869.18645582476,16,5,2,71.9097777568383,13786.3729116495,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",3566.94749386695,16,8,3,74.3108019621632,7181.8949877339,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3878.61286209059,14,6,3,53.7950267181935,7799.22572418118,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",5926.46661463831,17,7,3,NA,11903.9332292766,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4717.02331743373,20,10,4,54.5678793241018,9494.04663486747,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2172.86015824461,14,4,3,61.8357236325255,4387.72031648923,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",1897.53370242724,16,6,0,63.6624635076905,3843.06740485449,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",1508.38992887015,16,7,1,49.2191991605443,3064.7798577403,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2040.54722155058,13,6,2,62.6125600065261,4120.09444310117,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",3891.510629808,15,7,1,54.0313342372934,7828.02125961601,"Sucursal","Persona","Alta","No","No","Normal"
"No_sospechoso",4334.2513112228,16,10,6,NA,8716.5026224456,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2089.21759795662,16,6,3,68.8827836948735,4226.43519591324,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",8281.4688535154,18,9,1,69.157458386998,16616.9377070308,"Sucursal","Persona","Baja","No","No","Volatil"
"No_sospechoso",4496.13484866631,16,6,1,35.4118366224238,9040.26969733262,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",13153.9120827098,17,11,1,77.3869045463145,26358.8241654195,"Internacional","Persona","Bja","No","No","Volatil"
"Sospechoso",11277.5515355729,18,5,6,74.9078908375395,22609.1030711458,"Sucursal","Empresa","Alta","No","No","Atipico"
"No_sospechoso",3432.84819360962,16,8,1,53.3084502778498,6913.69638721924,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",6212.46359396966,15,10,3,46.5731682437743,12469.9271879393,"Internacional","Persona","Bja","No","No","Volatil"
"No_sospechoso",4454.55670928584,13,11,1,68.4799496961792,8948.11341857169,"Internacional","Empresa","Baja","No","No","Volatil"
"No_sospechoso",4780.63141773569,15,7,4,65.338738343468,9606.26283547139,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",7493.87314603012,19,4,3,71.9508437805904,15044.7462920602,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",8541.51404480285,18,7,1,56.0817717673375,17137.0280896057,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3780.57204238662,13,8,1,NA,7600.14408477324,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3793.90294917587,17,9,1,59.408213643763,7638.80589835174,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",4728.09789236414,15,11,2,62.9411606127915,9501.19578472827,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2620.97293292157,16,8,2,57.1045188178278,5289.94586584313,NA,"Persona","Bja","No","No","Atipico"
"No_sospechoso",8389.32813802589,15,13,3,51.5532008164547,16823.6562760518,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",5930.18307952172,14,7,0,44.5404175049478,11902.3661590434,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",2064.78559374255,16,8,2,53.7524034878493,4177.57118748511,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",3151.06413804388,15,7,2,64.1487141546273,6347.12827608776,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",3885.03851486162,16,4,0,48.9181785144486,7818.07702972325,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",6796.63548167154,16,8,4,64.4299985652633,13641.2709633431,NA,"Persona","Baja","No","No","Normal"
"No sospechoso",6258.31901854132,18,5,2,39.5865754097012,12570.6380370826,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",7602.77520050844,14,8,2,46.0533016875159,15247.5504010169,"Online","Empresa","Baja","No","No","Atipico"
"No_sospechoso",8520.08396230871,20,9,3,45.1580250343567,17100.1679246174,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4361.16127896686,16,10,5,70.1197300714317,8770.32255793372,"Sucursal","Empresa","Bja","No","No","Atipico"
"No_sospechoso",3695.51730525665,13,6,2,66.2804582856171,7430.0346105133,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3384.74321307573,15,11,5,63.3864966332411,6814.48642615145,"Sucursal","Empresa","Baja","No","No","Atipico"
"No_sospechoso",3266.19767849954,16,6,3,NA,6580.39535699909,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",8352.89116662438,17,4,1,64.3539254589799,16756.7823332488,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",12194.4808666036,15,5,2,47.9397179785715,24433.9617332073,NA,"Empresa","Bja","No","No","Atipico"
"No_sospechoso",7352.26009063665,16,5,3,58.4018349045582,14752.5201812733,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",5512.24029073023,15,6,1,73.1300646521684,11069.4805814605,NA,"Offshore","Baja","No","No","Normal"
"No_sospechoso",11887.7340918518,15,7,1,53.7918498884865,23820.4681837035,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",3383.18881957203,16,7,1,59.7149464499192,6814.37763914406,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",1634.54806862527,14,7,2,67.9617581146283,3311.09613725054,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",1105.80201014225,17,8,3,82.9925901651108,2262.60402028449,"Sucursal","Persona","Alta","No","No","Volatil"
"No_sospechoso",2937.08028692225,13,6,2,65.3750855034951,5913.16057384451,NA,"Persona","Bja","No","No","Volatil"
"No_sospechoso",2839.49079486533,14,6,3,75.5626611757203,5720.98158973065,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",3011.43264079716,14,9,2,NA,6064.86528159432,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",2997.27368400683,14,9,5,56.4367533432781,6036.54736801367,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",2999.17775300323,15,6,0,53.1511261454947,6043.35550600645,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",1891.35041294083,15,6,0,57.0932838892487,3827.70082588166,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",6949.57029222936,14,8,2,66.5172388167545,13941.1405844587,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2659.30932439051,15,6,2,70.5013414800858,5363.61864878102,NA,"Persona","Baja","No","No","Normal"
"No_sospechoso",3154.07714514266,15,4,1,69.034923050867,6353.15429028533,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2218.78855989373,15,7,2,43.215131586553,4482.57711978746,"Internacional","Offshore","Bja","No","No","Normal"
"No_sospechoso",1064.56868893689,13,7,1,46.9490732272706,2168.13737787379,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4151.17740833257,17,8,4,51.7508121258468,8353.35481666514,"Sucursal","Persona","Bja","No","No","Normal"
"No sospechoso",5408.07400101397,15,7,0,53.0481673264122,10861.1480020279,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",2528.23803551239,17,7,3,NA,5107.47607102477,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",8337.24878351555,13,5,2,44.3976274312821,16713.4975670311,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",4855.48852613142,14,8,0,52.2127910703292,9752.97705226284,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",1345.68751698163,15,7,2,51.8600097482308,2736.37503396327,NA,"Persona","Baja","No","No","Volatil"
"No_sospechoso",6989.63947316563,17,7,1,56.1289572482341,14030.2789463313,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",11544.8210683655,17,4,2,62.6660628619723,23140.642136731,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",2304.6133176589,16,9,1,48.7992201052792,4657.2266353178,"Sucursal","Persona","Alta","No","No","Atipico"
"No_sospechoso",2113.64545851934,16,7,1,50.2456835755833,4275.29091703867,"Sucursal","Offshore","Bja","No","No","Normal"
"No_sospechoso",3734.60127604163,14,6,3,74.2484254884864,7511.20255208327,"Sucursal","Empresa","Bja","No","No","Normal"
"No_sospechoso",4166.63548979672,15,9,2,56.7426468180085,8378.27097959343,"Sucursal","Persona","Bja","No","No","Atipico"
"No sospechoso",3110.67113151568,18,5,2,42.7880698574095,6275.34226303137,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",3283.99350100019,13,8,1,46.3393938548581,6606.98700200037,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",3169.28983694984,15,5,2,54.0052600046785,6383.57967389967,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",4993.18685110601,14,6,1,47.2545730859029,10028.373702212,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",4887.04649542366,17,8,4,66.0455165660064,9825.09299084733,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",4317.369272418,16,6,1,53.9609942619668,8682.73854483599,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",4212.21497390789,16,6,3,67.3302948744288,8472.42994781578,"Online","Empresa","Alta","No","No","Atipico"
"No_sospechoso",3496.92788162661,17,13,0,48.6765264575784,7044.85576325323,"Sucursal","Persona","Bja","No","No","Atipico"
"No_sospechoso",4107.35371001769,16,7,2,53.6373850228321,8262.70742003537,"Online","Empresa","Bja","No","No","Normal"
"No_sospechoso",7755.76795054287,15,9,2,NA,15556.5359010857,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",6653.97509636124,15,8,0,43.118081123303,13352.9501927225,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",1969.92011074753,14,1,2,50.8969601718927,3981.84022149507,"Sucursal","Persona","Alta","No","No","Volatil"
"No_sospechoso",5675.38434488654,15,3,4,53.0222564208369,11395.7686897731,"Online","Offshore","Bja","No","No","Volatil"
"No_sospechoso",1999.60946671102,16,6,1,44.6595272504021,4047.21893342204,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2847.20998427455,17,8,4,71.7673052032677,5745.41996854909,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",6450.44657984635,16,10,2,61.5744071408447,12948.8931596927,"Online","Persona","Baja","No","No","Volatil"
"No_sospechoso",4092.52280221596,15,8,2,57.3792028763016,8230.04560443191,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",6429.13382436604,18,4,6,40.7745176233146,12912.2676487321,"Sucursal","Persona","Baja","No","No","Atipico"
"No_sospechoso",3089.91273568063,17,8,1,46.3937943931214,6230.82547136127,"Internacional","Persona","Baja","No","No","Normal"
"No_sospechoso",3664.61287891442,14,8,0,66.1576019276219,7371.22575782883,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",841.889878472756,19,6,2,99.3411474006831,1740.77975694551,"Internacional","Persona","Bja","No","No","Normal"
"No_sospechoso",3910.17202518288,15,4,1,38.6727760114812,7865.34405036575,"Online","Persona","Baja","No","No","Normal"
"No_sospechoso",4446.29730982887,16,7,2,39.2006783327305,8940.59461965774,"Sucursal","Empresa","Alta","No","No","Volatil"
"No_sospechoso",8071.78982855409,20,5,6,58.5199817331934,16203.5796571082,"Online","Offshore","Bja","No","No","Normal"
"No_sospechoso",14397.5469165772,16,10,2,NA,28843.0938331544,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",3790.32498985315,17,7,3,51.619413773173,7631.6499797063,"Sucursal","Persona","Baja","No","No","Normal"
"No_sospechoso",2406.48881951668,16,5,2,56.8406520338854,4860.97763903335,"Internacional","Persona","Bja","No","No","Atipico"
"No_sospechoso",3974.85754254108,17,5,1,80.363311589823,8000.71508508215,"Online","Persona","Baja","No","No","Atipico"
"No_sospechoso",1883.05461838444,15,8,2,53.3043603701058,3811.10923676888,NA,"Persona","Bja","No","No","Normal"
"No_sospechoso",3977.22850181494,17,8,0,72.4769590191329,8005.45700362988,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",3443.06750397296,15,4,6,60.8791255716922,6931.13500794593,"Sucursal","Persona","Bja","No","No","Normal"
"No_sospechoso",5284.87885203212,15,4,1,53.6616894473042,10614.7577040642,"Online","Persona","Alta","No","No","Volatil"
"No_sospechoso",3288.17405768808,15,7,2,62.8090974925035,6621.34811537615,"Online","Offshore","Bja","No","No","Normal"
"No_sospechoso",4416.30655402193,15,7,3,54.575084559454,8877.61310804387,"Sucursal","Persona","Baja","No","No","Normal"
"No sospechoso",8376.13089565844,18,9,1,57.8797686944852,16806.2617913169,"Internacional","Persona","Baja","No","No","Volatil"
"No_sospechoso",3264.71975407912,15,7,3,36.616771610209,6574.43950815824,"Sucursal","Persona","Bja","No","No","Volatil"
"No_sospechoso",2922.20070913194,16,6,4,54.2169085382362,5892.40141826388,"Online","Persona","Bja","No","No","Atipico"
"No_sospechoso",5634.75028192965,15,8,2,36.2559899709602,11314.5005638593,"Sucursal","Empresa","Baja","No","No","Normal"
"No_sospechoso",1405.90659038724,14,3,1,70.8197491038904,2853.81318077448,"Sucursal","Persona","Bja","Si","No","Normal"
"No_sospechoso",3485.2996741327,17,6,2,45.8333690484596,7021.5993482654,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",1311.22502934947,13,5,1,79.6991912726175,2661.45005869895,"Internacional","Persona","Baja","No","No","Volatil"
"No_sospechoso",2532.70111491477,13,9,2,75.3470486334721,5104.40222982955,"Online","Persona","Bja","No","No","Volatil"
"No_sospechoso",11694.0008294333,18,6,2,67.9233333563144,23442.0016588665,"Online","Persona","Bja","No","No","Normal"
"No_sospechoso",8310.46530086024,14,9,5,55.119614069226,16662.9306017205,"Online","Persona","Baja","No","No","Normal"
